;cod_proc;num_tramite;denom
8881;372.0;41.0;Propuesta Resolución Pérdida Derecho Cobro - Falta Documentación
8882;616.0;41.0;Propuesta Resolución Inadmisión a trámite - No objeto
8883;618.0;41.0;Propuesta Resolución Inadmisión a trámite - Defecto Forma
8884;414.0;41.0;Propuesta Resolución Terminación del Procedimiento - Causa sobrevenida
8885;372.0;41.0;Propuesta Resolución Pérdida Derecho Cobro - No Justificación
8886;413.0;41.0;Propuesta Resolución Pérdida Derecho Cobro - Incump. Req.
8887;1105.0;42.0;IPR Concesión
8888;1024.0;42.0;IPR Concesión
8889;1027.0;42.0;IPR Concesión
8890;966.0;42.0;Propuesta Definitiva Resolución Concesión
8891;813.0;42.0;Propuesta Definitiva de Resolución Aprobatoria
8892;969.0;42.0;Propuesta Definitiva de Resolución Aprobatoria
8893;1071.0;42.0;Propuesta Definitiva de Resolución Aprobatoria
8894;608.0;42.0;Propuesta Definitiva de Resolución Aprobatoria
8895;583.0;42.0;Propuesta Definitiva de Resolución Favorable
8896;483.0;42.0;Propuesta Definitiva de Resolución Favorable
8897;177.0;42.0;Propuesta Resolución Aprobatoria
8898;372.0;42.0;Propuesta Resolución Estimatoria de Concesión
8899;656.0;42.0;Propuesta Resolución Estimatoria de Concesión
8900;844.0;42.0;Propuesta Resolución Estimatoria de Concesión
8901;35.0;42.0;Propuesta Resolución aprobatoria
8902;62.0;42.0;Propuesta Resolución aprobatoria
8903;188.0;42.0;Propuesta Resolución aprobatoria
8904;1079.0;42.0;Propuesta Resolución aprobatoria
8905;330.0;42.0;Propuesta Resolución aprobatoria
8906;426.0;42.0;Propuesta Resolución aprobatoria
8907;979.0;42.0;Propuesta Resolución concesión
8908;1080.0;42.0;Propuesta Resolución concesión
8909;221.0;42.0;Propuesta Resolución de Concesión
8910;548.0;42.0;Propuesta Resolución de Concesión
8911;1186.0;42.0;Propuesta Resolución de Concesión
8912;125.0;42.0;Propuesta Resolución de Concesión
8913;362.0;42.0;Propuesta Resolución de Concesión
8914;459.0;42.0;Propuesta Resolución de Concesión
8915;600.0;42.0;Propuesta Resolución de Concesión
8916;602.0;42.0;Propuesta Resolución de Concesión
8917;938.0;42.0;Propuesta Resolución de Concesión
8918;103.0;42.0;Propuesta de Resolución Aprobatoria
8919;106.0;42.0;Propuesta de Resolución Aprobatoria
8920;108.0;42.0;Propuesta de Resolución Aprobatoria
8921;576.0;42.0;Propuesta de Resolución Aprobatoria
8922;1077.0;42.0;Propuesta de Resolución Aprobatoria
8923;635.0;42.0;Propuesta de Resolución Aprobatoria
8924;809.0;42.0;Propuesta de Resolución Definitiva de Concesión
8925;543.0;42.0;Propuesta de resolucion concesion
8926;1073.0;42.0;Propuesta de resolucion concesion
8927;267.0;42.0;Propuesta de resolución concesión
8928;1026.0;42.0;Propuesta definitiva
8929;280.0;42.0;Propuesta definitiva resolución aprobatoria
8930;463.0;42.0;Propuesta definitiva resolución aprobatoria
8931;1094.0;42.0;Propuesta definitiva resolución aprobatoria
8932;849.0;42.0;Propuesta definitiva resolución aprobatoria
8933;472.0;42.0;Propuesta Modificación Resolución Concesión
8934;887.0;42.0;Propuesta Modificación Resolución Concesión
8935;889.0;42.0;Propuesta Modificación Resolución Concesión
8936;904.0;42.0;Propuesta Modificación Resolución Concesión
8937;809.0;42.0;Propuesta Resolución Concesión
8938;616.0;42.0;Prop. Res. Estimatoria de Concesión Alegaciones Principal
8939;884.0;42.0;Propuesta Resolución Estimatoria Abono Pérdida Parcial
8940;521.0;42.0;Propuesta Resolución Estimatoria Abono Pérdida Parcial
8941;845.0;42.0;Propuesta Resolución Estimatoria Abono Pérdida Parcial
8942;372.0;42.0;Propuesta Resolución Estimatoria de Abono
8943;1086.0;42.0;Propuesta de Resolución Estimatoria con Crédito - Recurso Alzada
8944;1007.0;42.0;P.R. Estimatoria - Lista Reserva
8945;373.0;42.0;Propuesta Resolución Estimatoria Abono Pérdida Parcial
8946;616.0;42.0;Propuesta Resolución Estimatoria Abono Pérdida Parcial
8947;262.0;42.0;Propuesta Resolución Estimatoria de Abono
8948;620.0;42.0;Propuesta de Resolución Estimatoria con Crédito - Recurso Alzada
8949;1181.0;43.0;IPR Desestimatorio por incumplimiento de requisitos
8950;898.0;43.0;IPR Desestimatorio por incumplimiento de requisitos
8951;201.0;43.0;Propuesta Definitiva Resolución Denegatoria
8952;307.0;43.0;Propuesta Definitiva Resolución Denegatoria
8953;639.0;43.0;Propuesta Definitiva Resolución Denegatoria
8954;932.0;43.0;Propuesta Definitiva Resolución Denegatoria
8955;1094.0;43.0;Propuesta Definitiva Resolución Denegatoria
8956;58.0;43.0;Propuesta Definitiva Resolución Denegatoria Incumplimiento de Requisitos
8957;59.0;43.0;Propuesta Definitiva Resolución Denegatoria Incumplimiento de Requisitos
8958;423.0;43.0;Propuesta Definitiva Resolución Denegatoria Incumplimiento de Requisitos
8959;806.0;43.0;Propuesta Definitiva Resolución denegatoria por incumplimiento requisitos
8960;402.0;43.0;Propuesta Definitiva de Resolución Desfavorable
8961;406.0;43.0;Propuesta Definitiva de Resolución Desfavorable
8962;641.0;43.0;Propuesta Desfavorable o Parcialmente aprobatoria del Servicio Provincial
8963;108.0;43.0;Propuesta Resolución Denegatoria
8964;223.0;43.0;Propuesta Resolución Desfavorable
8965;124.0;43.0;Propuesta Resolución Desfavorable
8966;195.0;43.0;Propuesta Resolución Desfavorable
8967;396.0;43.0;Propuesta Resolución Desfavorable
8968;456.0;43.0;Propuesta Resolución Desfavorable
8969;457.0;43.0;Propuesta Resolución Desfavorable
8970;851.0;43.0;Propuesta Resolución Desfavorable
8971;427.0;43.0;Propuesta Resolución denegatoria por incumplimiento requisitos
8972;139.0;43.0;Propuesta Resolución denegatoria por incumplimiento requisitos
8973;888.0;43.0;Propuesta de Resolucion Desestimatoria por incumplimiento de requisitos
8974;1078.0;43.0;Propuesta de Resolución Denegatoria
8975;1017.0;43.0;Propuesta definitiva Resolución Desestimatoria
8976;540.0;43.0;Propuesta definitiva Resolución Desestimatoria
8977;1050.0;43.0;Propuesta definitiva de resolución desestimatoria
8978;850.0;43.0;Propuesta provisional resolución denegatoria
8979;47.0;43.0;Propuesta Definitiva Resolución Denegatoria Falta de Presupuesto
8980;523.0;43.0;Propuesta Definitiva Resolución Denegatoria por falta de presupuesto
8981;795.0;43.0;Propuesta Definitiva Resolución denegatoria por falta de presupuesto
8982;988.0;43.0;Propuesta Definitiva Resolución denegatoria por falta de presupuesto
8983;984.0;43.0;Propuesta Resolución Denegatoria por falta de presupuesto
8984;1239.0;43.0;Propuesta Resolución Denegatoria por falta de presupuesto
8985;583.0;43.0;Propuesta Resolución Denegatoria por falta de presupuesto
8986;619.0;43.0;Propuesta Resolución Desestimatoria por Falta de Crédito
8987;521.0;43.0;Propuesta Resolución Desistimatoria Incumplimiento Perdida Total  (abono)
8988;148.0;43.0;Propuesta Resolución denegatoria por falta presupuesto
8989;1036.0;43.0;Propuesta de resolución no seleccionado premio
8990;272.0;43.0;Propuesta definitiva Resolución Desestimatoria Falta de Presupuesto
8991;605.0;43.0;Propuesta desestimatoria falta de presupuesto
8992;1070.0;43.0;Propuesta desestimatoria falta de presupuesto
8993;619.0;43.0;Propuesta de Resolución Desestimatoria Incumplimiento Requisitos -Recurso Alzada
8994;976.0;43.0;Propuesta de Resolución Desestimatoria Incumplimiento Requisitos -Recurso Alzada
8995;460.0;43.0;Propuesta de Resolucion Desestimatoria sin Credito - Recurso Alzada
8996;620.0;43.0;Propuesta de Resolución Desestimatoria sin Crédito - Recurso Alzada
8997;1007.0;43.0;Propuesta de Resolución Desestimatoria sin Crédito - Recurso Alzada
8998;910.0;50.0;Resolucion Favorable
8999;581.0;50.0;Resolucion Favorable
9000;605.0;50.0;Resolucion concesion
9001;613.0;50.0;Resolucion concesion
9002;795.0;50.0;Resolución Aprobatoria
9003;891.0;50.0;Resolución Aprobatoria
9004;109.0;50.0;Resolución Aprobatoria
9005;256.0;50.0;Resolución Aprobatoria
9006;1096.0;50.0;Resolución Autorización devolución Garantía
9007;465.0;50.0;Resolución Definitiva
9008;733.0;30.0;Evaluación Solicitud
9009;737.0;30.0;Evaluación Solicitud
9010;768.0;30.0;Evaluación Solicitud
9011;200.0;30.0;Evaluación Solicitud
9012;202.0;30.0;Evaluación Solicitud
9013;492.0;30.0;Evaluación Solicitud
9014;802.0;30.0;Evaluación Solicitud
9015;2.0;30.0;Evaluación Solicitud
9016;233.0;30.0;Evaluación Solicitud
9017;286.0;30.0;Evaluación Solicitud
9018;381.0;30.0;Evaluación Solicitud
9019;702.0;30.0;Evaluación Solicitud
9020;715.0;30.0;Evaluación Solicitud
9021;720.0;30.0;Evaluación Solicitud
9022;748.0;30.0;Evaluación Solicitud
9023;80.0;30.0;Evaluación Solicitud
9024;382.0;30.0;Evaluación Solicitud
9025;677.0;30.0;Evaluación Solicitud
9026;697.0;30.0;Evaluación Solicitud
9027;708.0;30.0;Evaluación Solicitud
9028;741.0;30.0;Evaluación Solicitud
9029;128.0;30.0;Evaluación Solicitud
9030;238.0;30.0;Evaluación Solicitud
9031;636.0;30.0;Evaluación Solicitud
9032;431.0;30.0;Evaluación Solicitud
9033;910.0;30.0;Evaluación de Solicitud
9034;105.0;30.0;Evaluación de la Solicitud
9035;922.0;30.0;Evaluación de la solicitud
9036;607.0;30.0;Evaluación de la solicitud
9037;11.0;30.0;Evaluación de la solicitud
9038;47.0;30.0;Evaluación de solicitud
9039;52.0;30.0;Evaluación de solicitud
9040;1114.0;30.0;Evaluación de solicitud
9041;405.0;30.0;Evaluación de solicitud
9042;404.0;30.0;Evaluación de solicitud
9043;885.0;30.0;Evaluación de solicitud
9044;257.0;30.0;Evaluación de solicitud
9045;449.0;30.0;Evaluación de solicitud
9046;363.0;30.0;Evaluación de solicitud
9047;520.0;30.0;Evaluación de solicitud
9048;389.0;30.0;Evaluación e Instrucción
9049;439.0;30.0;Evaluación e Instrucción
9050;436.0;30.0;Evaluación e Instrucción
9051;1087.0;30.0;Evaluación solicitud
9052;343.0;30.0;Evaluación y Valoración 
9053;442.0;30.0;Evaluación y Valoración 
9054;804.0;30.0;Evaluación y valoración de solicitud
9055;1083.0;30.0;Instrucción
9056;1146.0;30.0;Instrucción
9057;1156.0;30.0;Instrucción
9058;1165.0;30.0;Instrucción
9059;1168.0;30.0;Instrucción
9060;1169.0;30.0;Instrucción
9061;1207.0;30.0;Instrucción
9062;1238.0;30.0;Instrucción
9063;1249.0;30.0;Instrucción
9064;1304.0;30.0;Instrucción
9065;809.0;30.0;Evaluacion
9066;582.0;30.0;Evaluación de alegaciones
9067;1069.0;30.0;Evaluación de subrogación
9068;1082.0;30.0;Evaluación de subrogación
9069;1002.0;30.0;Evaluación de subrogación
9070;68.0;30.0;Evaluación justificación 2ª fase
9071;216.0;30.0;Evaluación de Solicitud - Razones Humanitarias
9072;1139.0;35.0;Petición de informes a los órganos competentes
9073;464.0;40.0;Propuesta Provisional Resolución Concesión
9074;661.0;40.0;Propuesta Provisional de Concesión
9075;792.0;40.0;Propuesta Provisional de Concesión
9076;806.0;40.0;Propuesta Provisional de Resolución Favorable
9077;648.0;40.0;Propuesta Provisional de Resolución de Concesión
9078;1.0;40.0;Propuesta Resolución Favorable Provisional
9079;640.0;40.0;Propuesta de resolucion Favorable Provisional
9080;824.0;40.0;Propuesta de resolucion Favorable Provisional
9081;129.0;40.0;Propuesta provisional resolución aprobatoria
9082;998.0;40.0;Propuesta provisional resolución aprobatoria
9083;454.0;40.0;Propuesta de Resolución Provisional Estimatoria sin Crédito
9084;815.0;41.0;Propuesta Provisional Resolución Denegatoria Incumplimiento de Requisitos
9085;450.0;41.0;Propuesta Provisional Resolución Desestimatoria
9086;1077.0;41.0;Propuesta Provisional de Resolución Denegatoria
9087;885.0;41.0;Propuesta Resolución Desestimatoria - Incumple Requisitos
9088;1.0;41.0;Propuesta Resolución Desfavorable Provisional
9089;2.0;41.0;Propuesta Resolución Desfavorable Provisional
9090;604.0;41.0;Propuesta de Resolucion Desfavorable Provisional
9091;824.0;41.0;Propuesta de Resolucion Desfavorable Provisional
9092;454.0;41.0;Propuesta de Resolución Provisional Desestimatoria
9093;423.0;41.0;Propuesta Provisional Resolución Denegatoria por falta de presupuesto
9094;1081.0;41.0;Propuesta Provisional de Resolucion Denegatoria por falta de presupuesto
9095;1202.0;41.0;Propuesta Provisional de Resolucion Denegatoria por falta de presupuesto
9096;171.0;41.0;Propuesta Resolución Desestimatoria - Fuera de Plazo
9097;645.0;41.0;Propuesta Resolución de Inadmisión a trámite Fuera de Plazo
9098;1092.0;41.0;Propuesta Provisional Modificación Resolución Denegatoria
9099;617.0;41.0;Propuesta Resolución Desistimiento - Falta Documentación (abono)
9100;415.0;41.0;Propuesta Resolución Pérdida Derecho Cobro - Falta Documentación 
9101;414.0;41.0;Propuesta Resolución Inadmisión a trámite - No objeto
9102;618.0;41.0;Propuesta Resolución Inadmisión a trámite - No objeto
9103;413.0;41.0;Propuesta Resolución Pérdida Derecho Cobro Parcial 
9104;469.0;41.0;Propuesta Resolución Pérdida Derecho Cobro - Incumpl. Req
9105;416.0;41.0;Propuesta Resolución Desestimatoria - Incumplimiento de Requisitos (abono)
9106;947.0;42.0;IPR Concesión
9107;994.0;42.0;IPR Concesión
9108;904.0;42.0;Propuesta Definitiva Aprobatoria
9109;344.0;42.0;Propuesta Definitiva Resolución Favorable
9110;57.0;42.0;Propuesta Definitiva de Resolución Aprobatoria
9111;102.0;42.0;Propuesta Definitiva de Resolución Aprobatoria
9112;794.0;42.0;Propuesta Definitiva de Resolución Aprobatoria
9113;1173.0;42.0;Propuesta Definitiva de Resolución Aprobatoria
9114;599.0;42.0;Propuesta Definitiva de Resolución Aprobatoria
9115;301.0;42.0;Propuesta Definitiva de Resolución Favorable
9116;305.0;42.0;Propuesta Definitiva de Resolución Favorable
9117;310.0;42.0;Propuesta Definitiva de Resolución Favorable
9118;405.0;42.0;Propuesta Definitiva de Resolución Favorable
9119;1003.0;42.0;Propuesta Definitiva de Resolución Favorable
9120;927.0;42.0;Propuesta Favorable
9121;641.0;42.0;Propuesta Favorable Servicio Provincial
9122;210.0;42.0;Propuesta Resolución Aprobatoria
9123;963.0;42.0;Propuesta Resolución Definitiva Favorable
9124;148.0;42.0;Propuesta Resolución aprobatoria
9125;854.0;42.0;Propuesta Resolución aprobatoria
9126;419.0;42.0;Propuesta Resolución de Concesión
9127;396.0;42.0;Propuesta Resolución de Concesión
9128;458.0;42.0;Propuesta Resolución de Concesión
9129;601.0;42.0;Propuesta Resolución de Concesión
9130;241.0;42.0;Propuesta aprobatoria
9131;985.0;42.0;Propuesta aprobatoria
9132;1017.0;42.0;Propuesta de Concesión
9133;651.0;42.0;Propuesta de Resolución Aprobatoria
9134;1255.0;42.0;Propuesta de Resolución Aprobatoria
9135;971.0;42.0;Propuesta de resolucion concesion
9136;369.0;42.0;Propuesta de resolución concesión
9137;411.0;42.0;Propuesta de resolución concesión
9138;519.0;42.0;Propuesta de resolución concesión
9139;217.0;42.0;Propuesta de resolución seleccionado premio
9140;218.0;42.0;Propuesta de resolución seleccionado premio
9141;317.0;42.0;Propuesta de resolución seleccionado premio
9142;489.0;42.0;Propuesta definitiva de Resolución Concesión
9143;212.0;42.0;Propuesta definitiva de resolución aprobatoria
9144;129.0;42.0;Propuesta definitiva resolución aprobatoria
9145;130.0;42.0;Propuesta definitiva resolución aprobatoria
9146;307.0;42.0;Propuesta definitiva resolución aprobatoria
9147;1099.0;42.0;IPR Cumplimiento
9148;620.0;42.0;P.R. Definitiva Estimatoria sin Crédito
9149;888.0;42.0;Propuesta Resolución Concesión (Anticipo)
9150;1092.0;42.0;Propuesta Modificación Resolución Concesión SIN Modificación de Importe
9151;469.0;42.0;Propuesta Resolución Estimatoria de Abono
9152;888.0;42.0;Propuesta Resolución ampliación de plazo
9153;888.0;42.0;Propuesta de Resolución de Concesión tras Recurso de Alzada
9154;144.0;42.0;IPR de estimación por ATENDER Y CUMPLIR el emplazamiento. Trimestre 3 (prórroga)
9155;931.0;43.0;Definitiva desfavorable
9156;1031.0;43.0;IPR Desestimatorio por incumplimiento de requisitos
9157;488.0;43.0;Propuesta Definitiva Denegatoria
9158;998.0;43.0;Propuesta Definitiva Resolución Denegatoria
9159;47.0;43.0;Propuesta Definitiva Resolución Denegatoria Incumplimiento de Requisitos
9160;943.0;43.0;Propuesta Definitiva Resolución Denegatoria Incumplimiento de Requisitos
9161;1060.0;43.0;Propuesta Definitiva Resolución Denegatoria Incumplimiento de Requisitos
9162;342.0;43.0;Propuesta Definitiva Resolución Desfavorable
9163;343.0;43.0;Propuesta Definitiva Resolución Desfavorable
9164;344.0;43.0;Propuesta Definitiva Resolución Desfavorable
9165;347.0;43.0;Propuesta Definitiva Resolución Desfavorable
9166;580.0;43.0;Propuesta Definitiva de Resolución Denegatoria
9167;642.0;43.0;Propuesta Definitiva de Resolución Denegatoria
9168;1000.0;43.0;Propuesta Definitiva de Resolución Desfavorable
9169;306.0;43.0;Propuesta Definitiva de Resolución Desfavorable
9170;441.0;43.0;Propuesta Resolución Definitiva Desestimatoria por Incumplimiento de Requisitos
9171;186.0;43.0;Propuesta Resolución Denegatoria por Incumplimiento de Requisitos
9172;934.0;43.0;Propuesta Resolución Desestimatoria por Incumplimiento de Requisitos
9173;291.0;43.0;Propuesta Resolución Desfavorable
9174;579.0;43.0;Propuesta Resolución Desfavorable
9175;556.0;43.0;Propuesta Resolución Desistimiento - Falta Documentación (abono)
9176;62.0;43.0;Propuesta Resolución denegatoria por incumplimiento requisitos
9177;328.0;43.0;Propuesta Resolución denegatoria por incumplimiento requisitos
9178;425.0;43.0;Propuesta Resolución denegatoria por incumplimiento requisitos
9179;996.0;43.0;Propuesta Resolución denegatoria por incumplimiento requisitos.
9180;809.0;43.0;Propuesta de Resolución Definitiva Denegatoria
9181;659.0;43.0;Propuesta de Resolución Denegatoria
9182;1195.0;43.0;Propuesta de Resolución Denegatoria
9183;1049.0;43.0;Propuesta definitiva Resolución Desestimatoria
9184;1051.0;43.0;Propuesta definitiva Resolución Desestimatoria
9185;325.0;43.0;Propuesta definitiva Resolución Desestimatoria
9186;410.0;43.0;Propuesta definitiva Resolución Desestimatoria
9187;490.0;43.0;Propuesta definitiva Resolución Desestimatoria
9188;1212.0;43.0;Propuesta definitiva Resolución Desestimatoria
9189;430.0;43.0;Propuesta definitiva resolución denegatoria
9190;462.0;43.0;Propuesta definitiva resolución denegatoria
9191;849.0;43.0;Propuesta definitiva resolución denegatoria
9192;1030.0;43.0;IPR Desestimatorio por falta de crédito
9193;1180.0;43.0;IPR Desestimatorio por falta de crédito
9194;39.0;30.0;Evaluación de la solicitud
9195;530.0;30.0;Evaluación de solicitud
9196;304.0;30.0;Evaluación de solicitud
9197;928.0;30.0;Evaluación de solicitud
9198;252.0;30.0;Evaluación de solicitud
9199;846.0;30.0;Evaluación de solicitud
9200;568.0;30.0;Evaluación de solicitud
9201;422.0;30.0;Evaluación de solicitud
9202;412.0;30.0;Evaluación de solicitud
9203;643.0;30.0;Evaluación de solicitud
9204;1120.0;30.0;Instrucción
9205;1125.0;30.0;Instrucción
9206;1127.0;30.0;Instrucción
9207;1132.0;30.0;Instrucción
9208;1220.0;30.0;Instrucción
9209;1248.0;30.0;Instrucción
9210;1261.0;30.0;Instrucción
9211;1275.0;30.0;Instrucción
9212;1276.0;30.0;Instrucción
9213;1294.0;30.0;Instrucción
9214;1305.0;30.0;Instrucción
9215;873.0;30.0;Evaluación de alegaciones
9216;614.0;30.0;Evaluación de justificación
9217;366.0;30.0;Evaluacion Comite Tecnico
9218;486.0;30.0;Evaluacion Comite Tecnico
9219;487.0;30.0;Evaluacion Comite Tecnico
9220;885.0;30.0;Evaluación de justificación tras alegaciones
9221;1067.0;30.0;Evaluación de subrogación
9222;829.0;36.0;Recepción Inscripción Registral
9223;653.0;36.0;Recepción de información
9224;828.0;36.0;Recepción inscripción registral
9225;858.0;40.0;Propuesta Provisional Aprobatoria
9226;919.0;40.0;Propuesta Provisional de Concesión
9227;354.0;40.0;Propuesta Provisional de Resolución Aprobatoria
9228;515.0;40.0;Propuesta Provisional de Resolución Aprobatoria
9229;826.0;40.0;Propuesta Provisional de Resolución Concesión
9230;1014.0;40.0;Propuesta Provisional de Resolución Concesión
9231;796.0;40.0;Propuesta Provisional de Resolución Favorable
9232;310.0;40.0;Propuesta Provisional de Resolución Favorable
9233;1183.0;40.0;Propuesta Provisional de Resolución Favorable
9234;1070.0;40.0;Propuesta Provisional de Resolución Favorable
9235;911.0;40.0;Propuesta de Resolucion Favorable Provisional
9236;5.0;40.0;Propuesta de Resolución Favorable Provisional
9237;814.0;40.0;Propuesta de Resolución Provisional
9238;871.0;40.0;Propuesta de Resolución Provisional Favorable
9239;922.0;40.0;Propuesta de resolucion Favorable Provisional
9240;192.0;40.0;Propuesta provisional resolución aprobatoria
9241;484.0;41.0;Propuesta Provisional Resolución Denegatoria
9242;423.0;41.0;Propuesta Provisional Resolución Denegatoria Incumplimiento de Requisitos
9243;1113.0;41.0;Propuesta Provisional Resolución Desestimatoria
9244;648.0;41.0;Propuesta Provisional de Resolución Denegatoria
9245;1070.0;41.0;Propuesta Provisional de Resolución Desfavorable
9246;554.0;41.0;Propuesta Provisional de Resolución Desfavorable
9247;262.0;41.0;Propuesta Resolución Desestimatoria - Falta Documentación
9248;883.0;41.0;Propuesta Resolución Desestimatoria - Incumple Requisitos
9249;645.0;41.0;Propuesta Resolución Desistimiento - Falta Documentación
9250;570.0;41.0;Propuesta de Resolucion Desfavorable
9251;911.0;41.0;Propuesta de Resolucion Desfavorable Provisional
9252;47.0;41.0;Propuesta Provisional Resolución Denegatoria Falta de Presupuesto
9253;49.0;41.0;Propuesta Provisional Resolución Denegatoria Falta de Presupuesto
9254;844.0;41.0;Propuesta Resolución Desestimatoria - Insuficiencia Credito
9255;470.0;41.0;Propuesta Resolución Inadmisión a trámite - Fuera de Plazo
9256;521.0;41.0;Propuesta Resolución Pérdida Derecho Cobro - Incump. Req.
9257;556.0;41.0;Propuesta Resolución Pérdida Derecho Cobro - Incump. Req.
9258;170.0;41.0;Propuesta Resolución Desestimatoria - Incumplimiento de Requisitos
9259;615.0;41.0;Propuesta Resolución Desestimatoria Provisional - Incumplimiento de Requisitos
9260;645.0;41.0;Propuesta Resolución de Inadmisión a trámite Defecto de Forma
9261;415.0;41.0;Propuesta Resolución Desestimatoria - Incumplimiento de Requisitos (abono)
9262;414.0;41.0;Propuesta Resolución de Pérdida de Subvención
9263;616.0;41.0;Propuesta Resolución Pérdida Derecho Cobro - Falta Documentación 
9264;470.0;41.0;Propuesta Resolución Inadmisión a trámite - No objeto
9265;372.0;41.0;Propuesta Resolución Pérdida Derecho Cobro - Incump. Req.
9266;469.0;41.0;Propuesta Resolución Pérdida Derecho Cobro Parcial
9267;415.0;41.0;Propuesta Resolución Pérdida Derecho Cobro - Incump. Req.
9268;617.0;41.0;Propuesta Resolución Pérdida Derecho Cobro - Incump. Req.
9269;616.0;42.0;Informe Cumplimiento Requisitos
9270;340.0;42.0;Propuesta Definitiva Resolución Favorable
9271;515.0;42.0;Propuesta Definitiva de Resolucion Aprobatoria
9272;597.0;42.0;Propuesta Definitiva de Resolución Aprobatoria
9273;810.0;42.0;Propuesta Definitiva de Resolución Aprobatoria
9274;303.0;42.0;Propuesta Definitiva de Resolución Favorable
9275;358.0;42.0;Propuesta Resolución Aprobatoria
9276;888.0;42.0;Propuesta Resolución Concesión
9277;934.0;42.0;Propuesta Resolución Estimatoria
9278;976.0;42.0;Propuesta Resolución Estimatoria
9279;1086.0;42.0;Propuesta Resolución Estimatoria
9280;435.0;42.0;Propuesta Resolución aprobatoria
9281;531.0;42.0;Propuesta Resolución aprobatoria
9282;647.0;42.0;Propuesta Resolución de Concesión
9283;846.0;42.0;Propuesta Resolución de Concesión
9284;1059.0;42.0;Propuesta Resolución de Concesión
9285;1187.0;42.0;Propuesta Resolución de Concesión
9286;161.0;42.0;Propuesta Resolución de Concesión
9287;655.0;42.0;Propuesta Resolución reconocimiento de la ayuda y el abono
9288;1081.0;42.0;Propuesta de Concesión
9289;421.0;42.0;Propuesta de Resolución Definitiva
9290;51.0;42.0;Propuesta de Resolución de Concesión
9291;522.0;42.0;Propuesta de Resolución de Concesión Definitiva
9292;294.0;42.0;Propuesta de resolución concesión
9293;409.0;42.0;Propuesta definitiva de Resolución Concesión
9294;643.0;42.0;Propuesta definitiva de Resolución Concesión
9295;73.0;42.0;Propuesta definitiva resolución aprobatoria
9296;431.0;42.0;Propuesta definitiva resolución aprobatoria
9297;901.0;42.0;Propuesta definitiva resolución aprobatoria
9298;652.0;42.0;Propuesta Modificación Resolución Concesión
9299;616.0;42.0;Propuesta Resolución Estimatoria de Concesión tras Alegaciones
9300;620.0;42.0;P.R. Estimatoria Mod. Concesión
9301;1105.0;42.0;Propuesta de Resolución Estimatoria con Crédito - Recurso Alzada
9302;994.0;42.0;IPR Pérdida Derecho Cobro Total
9303;200.0;43.0;Propuesta Definitiva Resolución Denegatoria
9304;797.0;43.0;Propuesta Definitiva Resolución Denegatoria
9305;891.0;43.0;Propuesta Definitiva Resolución Denegatoria Incumplimiento de Requisitos
9306;969.0;43.0;Propuesta Definitiva Resolución Denegatoria Incumplimiento de Requisitos
9307;1172.0;43.0;Propuesta Definitiva Resolución Denegatoria Incumplimiento de Requisitos
9308;341.0;43.0;Propuesta Definitiva Resolución Desfavorable
9309;794.0;43.0;Propuesta Definitiva Resolución denegatoria por incumplimiento requisitos
9310;1028.0;43.0;Propuesta Definitiva Resolución denegatoria por incumplimiento requisitos
9311;354.0;43.0;Propuesta Definitiva de Resolución Denegatoria
9312;552.0;43.0;Propuesta Definitiva de Resolución Denegatoria
9313;1010.0;43.0;Propuesta Definitiva de Resolución Denegatoria
9314;1069.0;43.0;Propuesta Definitiva de Resolución Desfavorable
9315;1011.0;43.0;Propuesta Resolución Definitiva Desfavorable
9316;177.0;43.0;Propuesta Resolución Denegatoria Incumplimiento de Requisitos
9317;209.0;43.0;Propuesta Resolución Denegatoria Incumplimiento de Requisitos
9318;210.0;43.0;Propuesta Resolución Denegatoria Incumplimiento de Requisitos
9319;573.0;43.0;Propuesta Resolución Desestimatoria
9320;656.0;43.0;Propuesta Resolución Desestimatoria
9321;619.0;43.0;Propuesta Resolución Desestimatoria por Incumplimiento de Requisitos
9322;966.0;43.0;Propuesta Resolución Desfavorable
9323;1058.0;43.0;Propuesta Resolución Desfavorable
9324;1188.0;43.0;Propuesta Resolución Desfavorable
9325;515.0;43.0;Propuesta Resolución Desfavorable Definitiva
9326;179.0;43.0;Propuesta Resolución denegatoria por incumplimiento requisitos
9327;36.0;43.0;Propuesta Resolución denegatoria por incumplimiento requisitos
9328;584.0;43.0;Propuesta de Resolucion Desfavorable Definitiva
9329;907.0;43.0;Propuesta de Resolución Denegatoria
9330;1042.0;43.0;Propuesta de Resolución Denegatoria
9331;102.0;43.0;Propuesta de Resolución Denegatoria por Incumplimiento de Requisitos
9332;547.0;43.0;Propuesta de Resolución Desfavorable
9333;185.0;43.0;Propuesta definitiva Resolución Desestimatoria
9334;896.0;43.0;Propuesta definitiva Resolución Desestimatoria
9335;872.0;43.0;Propuesta definitiva Resolución Desestimatoria
9336;1075.0;43.0;Propuesta definitiva Resolución Desestimatoria
9337;68.0;43.0;Propuesta definitiva resolución denegatoria por incumplimiento de requisitos
9338;58.0;43.0;Propuesta Definitiva Resolución Denegatoria Falta de Presupuesto
9339;598.0;43.0;Propuesta Definitiva Resolución Denegatoria por falta de presupuesto
9340;245.0;43.0;Propuesta Resolución Denegatoria por falta de presupuesto
